,sensor1,sensor2,sensor3,sensor4,烟道层温,车道层温,水位
2016-01-19 10:03:59.616,-133.5504222387856,-113.97572575698362,-170.21921277409047,-155.74624230891317,-13.592468000000002,-17.019987999999998,-2.4999999999999982
2016-01-20 10:03:59.616,-136.01949429078778,-113.98270683902494,-171.53513230993818,-158.8662789873032,-13.521088,-15.917387999999999,-2.49
2016-01-21 10:03:59.616,-126.71661208145701,-113.67809989300017,-172.69611365227541,-153.92806276240924,-13.689728,-18.908721999999997,-2.5200000000000014
2016-01-22 10:03:59.616,-131.53317842319217,-115.37695015326858,-173.90681367101578,-155.46028317297842,-14.132690000000002,-19.025818,-2.5200000000000014
2016-01-23 10:03:59.616,-136.5487570160838,-118.08929675357527,-175.86898762111065,-156.91918785737073,-14.378418000000002,-20.124176,-2.58
2016-01-24 10:03:59.616,-136.00270042887797,-120.05567286394796,-179.42461014636925,-156.75891981724237,-14.848846000000002,-21.189362,-2.540000000000001
2016-01-25 10:03:59.616,-142.1847090408587,-121.04062869365083,-182.9097927841922,-158.16512317681583,-15.054780000000001,-20.447509999999998,-2.4700000000000006
2016-01-26 10:03:59.616,-140.54165821770587,-123.28207003885328,-186.2469973806387,-163.01965871114595,-14.893066000000001,-18.835174,-2.429999999999998
2016-01-27 10:03:59.616,-147.74132422955876,-122.27981261392762,-187.23032592738195,-166.32637927950913,-14.338288000000002,-17.675872,-2.360000000000001
2016-01-28 10:03:59.616,-146.40937671420997,-122.44590148813776,-186.3859067013431,-167.45991788914506,-14.064790000000002,-16.847656,-2.290000000000001
2016-01-29 10:03:59.616,-145.8266468961154,-120.62620611446417,-183.39596320328732,-165.9800198880732,-13.869446000000002,-16.944336,-2.3100000000000005
2016-01-30 10:03:59.616,-144.78024341755645,-122.27777059110419,-181.79473097190052,-161.79739678081754,-14.544556000000002,-18.148863999999996,-2.33
2016-01-31 10:03:59.616,-143.00616098451206,-122.38940169343205,-181.65417207129616,-160.82655469833705,-14.418274000000002,-19.201172,-2.389999999999999
2016-02-01 10:03:59.616,-141.89810968040507,-124.67952658613196,-182.5164614682915,-155.50653207912848,-15.395112000000001,-20.726257999999998,-2.4099999999999984
